day.dec,latitude,N/S,longitude,E/W,GPSfix,NSats,HDOP,elevation
736368.6850231482,37.90571383333333,N,107.70769883333334,W,1,8,0.63,3350.5
736368.6850347222,37.905714,N,107.707699,W,1,8,0.65,3350.4
736368.6850462963,37.90571383333333,N,107.70769933333334,W,1,8,0.63,3350.4
736368.6850578703,37.905713666666664,N,107.70769966666667,W,1,8,0.63,3350.4
736368.6850694445,37.90571333333333,N,107.70770016666667,W,1,8,0.63,3350.3
736368.6850810185,37.905713166666665,N,107.70770066666667,W,1,8,0.63,3350.3
736368.6850925926,37.905713166666665,N,107.707701,W,1,8,0.63,3350.2
736368.6851041666,37.905713,N,107.70770133333333,W,1,8,0.63,3350.1
736368.6851157408,37.90571283333333,N,107.7077015,W,1,8,0.63,3350.0
736368.6851273148,37.905712666666666,N,107.70770133333333,W,1,8,0.63,3349.9
736368.6851388889,37.90571283333333,N,107.707701,W,1,8,0.64,3349.9
736368.685150463,37.905713166666665,N,107.707701,W,1,8,0.64,3349.8
736368.685162037,37.90571333333333,N,107.707701,W,1,8,0.64,3349.8
736368.6851736112,37.905713666666664,N,107.707701,W,1,8,0.63,3349.6
736368.6851851852,37.905714,N,107.707701,W,1,8,0.66,3349.4
736368.6851967593,37.9057145,N,107.707701,W,1,8,0.66,3349.4
736368.6852083333,37.905715,N,107.707701,W,1,8,0.66,3349.4
736368.6852199074,37.9057155,N,107.70770083333333,W,1,8,0.66,3349.4
736368.6852314814,37.9057155,N,107.7077015,W,1,8,0.63,3349.2
736368.6852430556,37.905715666666666,N,107.70770183333333,W,1,8,0.63,3349.0
736368.6852546296,37.90571583333333,N,107.70770166666667,W,1,8,0.63,3348.8
736368.6852662037,37.905716,N,107.70770066666667,W,1,8,0.63,3348.7
736368.6852777777,37.905716166666664,N,107.7077,W,1,8,0.63,3348.6
736368.6852893519,37.90571666666666,N,107.70769966666667,W,1,8,0.63,3348.3
736368.685300926,37.90571666666666,N,107.707699,W,1,8,0.63,3348.2
736368.6853125,37.90571716666667,N,107.70769716666666,W,1,8,0.63,3348.2
736368.6853240741,37.90571766666667,N,107.7076965,W,1,8,0.66,3348.2
736368.6853356481,37.905717833333334,N,107.707697,W,1,8,0.66,3348.1
736368.6853472223,37.905717833333334,N,107.70769733333333,W,1,8,0.66,3348.0
736368.6853587963,37.905717333333335,N,107.7076975,W,1,8,0.63,3348.1
736368.6853703704,37.9057165,N,107.7076975,W,1,8,0.63,3348.1
736368.6853819444,37.9057155,N,107.70769783333333,W,1,8,0.63,3348.3
736368.6853935185,37.905714333333336,N,107.70769883333334,W,1,8,0.63,3348.4
736368.6854050925,37.90571333333333,N,107.70769933333334,W,1,8,0.63,3348.6
736368.6854166667,37.9057125,N,107.70769933333334,W,1,8,0.65,3348.9
736368.6854282407,37.90571166666667,N,107.7076995,W,1,8,0.65,3349.1
736368.6854398148,37.905711,N,107.70769916666667,W,1,8,0.65,3349.2
736368.6854513889,37.905710166666665,N,107.70769883333334,W,1,8,0.65,3349.3
736368.685462963,37.905709333333334,N,107.70769866666667,W,1,8,0.65,3349.5
736368.6854745371,37.90570866666667,N,107.7076985,W,1,8,0.65,3349.7
736368.6854861111,37.90570816666666,N,107.707698,W,1,8,0.65,3349.8
736368.6854976852,37.905708,N,107.707697,W,1,8,0.65,3349.8
736368.6855092592,37.90570816666666,N,107.70769683333333,W,1,8,0.63,3349.8
736368.6855208334,37.9057085,N,107.70769666666666,W,1,8,0.63,3349.9
736368.6855324074,37.905709,N,107.70769666666666,W,1,8,0.63,3349.9
736368.6855439815,37.905709333333334,N,107.707697,W,1,8,0.63,3349.9
736368.6855555555,37.90570966666667,N,107.70769733333333,W,1,8,0.63,3350.0
736368.6855671296,37.905710166666665,N,107.707697,W,1,8,0.63,3350.0
736368.6855787036,37.9057105,N,107.70769666666666,W,1,8,0.63,3350.0
736368.6855902778,37.90571083333333,N,107.70769683333333,W,1,8,0.63,3350.0
736368.6856018519,37.90571116666667,N,107.70769716666666,W,1,8,0.63,3350.0
736368.6856134259,37.905711333333336,N,107.70769716666666,W,1,8,0.63,3350.1
736368.685625,37.90571166666667,N,107.70769733333333,W,1,8,0.63,3350.3
736368.685636574,37.90571216666667,N,107.70769733333333,W,1,8,0.63,3350.3
736368.6856481482,37.905712333333334,N,107.70769716666666,W,1,8,0.63,3350.5
736368.6856597222,37.9057125,N,107.70769683333333,W,1,8,0.63,3350.7
