day.dec,latitude,N/S,longitude,E/W,GPSfix,NSats,HDOP,elevation
736367.8339467592,37.906540666666665,N,107.72605516666667,W,1,8,0.98,3733.1
736367.8339583334,37.906541,N,107.72605583333333,W,1,8,0.98,3732.9
736367.8339699074,37.90654216666667,N,107.72606033333334,W,1,8,1.01,3733.1
736367.8339814815,37.906547333333336,N,107.72606283333333,W,1,8,1.11,3733.7
736367.8339930555,37.9065445,N,107.726065,W,1,8,1.16,3733.6
736367.8340046296,37.90654633333333,N,107.726068,W,1,8,0.98,3733.3
736367.8340162036,37.906543166666665,N,107.72606983333333,W,1,8,0.98,3734.2
736367.8340277778,37.906542,N,107.72606783333333,W,1,8,0.98,3734.9
736367.8340393519,37.906545,N,107.726068,W,1,8,0.98,3735.3
736367.8340509259,37.906545666666666,N,107.72607183333334,W,1,8,0.98,3735.4
736367.8340625,37.90654516666667,N,107.7260735,W,1,8,0.98,3735.1
736367.834074074,37.90654333333333,N,107.72607416666666,W,1,8,1.01,3734.8
736367.8340856482,37.9065415,N,107.726075,W,1,8,1.01,3734.3
736367.8340972222,37.906540166666666,N,107.72607283333333,W,1,8,0.93,3734.6
736367.8341087963,37.906538166666664,N,107.72607083333334,W,1,8,0.93,3734.5
736367.8341203703,37.906542,N,107.7260705,W,1,8,0.91,3735.0
736367.8341319445,37.906545333333334,N,107.72607016666667,W,1,8,0.91,3735.4
736367.8341435185,37.906547,N,107.72606966666666,W,1,8,1.2,3735.0
736367.8341550926,37.90654966666666,N,107.72606916666666,W,1,8,1.13,3735.2
736367.8341666666,37.906549166666665,N,107.72606683333333,W,1,8,1.2,3735.1
736367.8341782407,37.9065505,N,107.7260675,W,1,8,0.93,3734.6
736367.8341898149,37.90655183333333,N,107.72606766666667,W,1,8,0.93,3734.5
736367.8342013889,37.90655,N,107.72606816666666,W,1,8,0.93,3734.1
736367.834212963,37.906547833333335,N,107.72606983333333,W,1,8,1.21,3733.7
736367.834224537,37.90654466666667,N,107.7260715,W,1,8,1.21,3733.3
736367.8342361111,37.906543,N,107.72607216666667,W,1,8,1.21,3733.2
736367.8342476852,37.9065405,N,107.72607383333333,W,1,8,0.93,3733.0
736367.8342592593,37.90654033333333,N,107.7260755,W,1,8,0.93,3733.1
736367.8342708333,37.906540666666665,N,107.72607666666667,W,1,8,0.93,3732.9
736367.8342824074,37.906538,N,107.7260785,W,1,8,0.93,3732.7
736367.8342939814,37.906535,N,107.72607966666666,W,1,8,1.02,3732.4
736367.8343055556,37.906533333333336,N,107.72607933333333,W,1,8,1.02,3732.3
736367.8343171297,37.906531666666666,N,107.72607983333333,W,1,8,1.02,3732.2
736367.8343287037,37.9065305,N,107.72608,W,1,8,1.02,3732.1
736367.8343402778,37.90652816666667,N,107.72608116666666,W,1,8,1.06,3732.1
736367.8343518518,37.9065275,N,107.726081,W,1,8,1.02,3732.2
736367.834363426,37.906524833333336,N,107.7260815,W,1,8,1.02,3732.0
736367.834375,37.90652633333333,N,107.7260795,W,1,8,1.02,3732.0
736367.8343865741,37.906526666666664,N,107.72607816666667,W,1,8,1.02,3731.7
736367.8343981481,37.906523666666665,N,107.7260785,W,1,8,1.02,3731.2
736367.8344097222,37.90652383333333,N,107.7260785,W,1,8,0.99,3731.0
736367.8344212963,37.906522833333334,N,107.72608016666666,W,1,8,0.99,3730.8
736367.8344328704,37.90652,N,107.7260815,W,1,8,0.99,3730.5
736367.8344444444,37.9065205,N,107.7260845,W,1,8,0.91,3730.2
736367.8344560185,37.90652683333333,N,107.72608666666666,W,1,8,0.91,3730.2
736367.8344675926,37.906534666666666,N,107.7260875,W,1,8,0.93,3730.2
736367.8344791667,37.906542,N,107.72608783333334,W,1,8,0.91,3730.0
736367.8344907408,37.906539333333335,N,107.72608766666667,W,1,8,0.99,3730.1
736367.8345023148,37.906540666666665,N,107.72608533333333,W,1,8,0.99,3730.5
736367.8345138889,37.90654033333333,N,107.72608433333333,W,1,8,0.99,3730.8
736367.8345254629,37.9065385,N,107.72608416666667,W,1,8,0.99,3730.7
736367.8345370371,37.90653566666667,N,107.72608416666667,W,1,8,1.02,3730.4
736367.8345486111,37.906531333333334,N,107.72608483333333,W,1,8,0.99,3730.1
736367.8345601852,37.906528333333334,N,107.72608466666667,W,1,8,0.99,3730.0
736367.8345717592,37.9065235,N,107.72608566666666,W,1,8,1.02,3729.8
736367.8345833333,37.906519833333334,N,107.72608616666666,W,1,8,1.02,3729.7
736367.8345949074,37.90651733333333,N,107.726086,W,1,8,1.02,3729.5
736367.8346064815,37.906516,N,107.72608483333333,W,1,8,1.02,3729.5
736367.8346180556,37.906519333333335,N,107.72608183333334,W,1,8,1.02,3729.6
736367.8346296296,37.90652016666667,N,107.72608033333333,W,1,8,1.02,3729.6
736367.8346412037,37.906520666666665,N,107.72607966666666,W,1,8,1.02,3729.4
736367.8346527778,37.906524,N,107.72607716666667,W,1,8,0.93,3729.5
736367.8346643519,37.906516833333335,N,107.7260815,W,1,8,0.93,3729.0
736367.8346759259,37.90651883333334,N,107.72607983333333,W,1,8,0.93,3728.8
736367.8346875,37.906519,N,107.72608016666666,W,1,8,0.93,3728.6
736367.834699074,37.90652216666667,N,107.72607783333333,W,1,8,0.93,3728.4
736367.8347106482,37.90652433333333,N,107.726076,W,1,8,0.93,3728.3
736367.8347222222,37.90652733333334,N,107.72607383333333,W,1,8,0.93,3728.4
736367.8347337963,37.906526166666666,N,107.726075,W,1,8,0.93,3728.1
736367.8347453703,37.90652566666667,N,107.726075,W,1,8,0.93,3727.7
736367.8347569444,37.906526166666666,N,107.7260735,W,1,8,0.93,3727.5
736367.8347685186,37.906524833333336,N,107.7260745,W,1,8,0.93,3727.5
736367.8347800926,37.90652583333333,N,107.72607433333333,W,1,8,0.93,3727.3
736367.8347916667,37.90652766666667,N,107.72607366666666,W,1,8,0.93,3727.2
736367.8348032407,37.906528333333334,N,107.726073,W,1,8,0.93,3727.1
736367.8348148149,37.906526,N,107.72607416666666,W,1,8,0.93,3726.9
736367.8348263889,37.9065235,N,107.72607583333334,W,1,8,0.93,3726.5
736367.834837963,37.90652716666666,N,107.72607383333333,W,1,8,0.93,3726.8
736367.834849537,37.906527,N,107.7260735,W,1,8,0.93,3726.3
736367.8348611111,37.90652733333334,N,107.72607283333333,W,1,8,0.93,3726.3
736367.8348726851,37.90652383333333,N,107.72607483333333,W,1,8,0.93,3726.3
736367.8348842593,37.90652266666667,N,107.72607516666666,W,1,8,0.93,3726.2
736367.8348958333,37.906521833333336,N,107.72607533333333,W,1,8,0.93,3726.2
736367.8349074074,37.90652216666667,N,107.72607433333333,W,1,8,0.91,3726.1
736367.8349189815,37.90652266666667,N,107.72607483333333,W,1,8,0.91,3726.4
736367.8349305555,37.906522,N,107.72607483333333,W,1,8,0.91,3726.7
736367.8349421297,37.90652166666667,N,107.72607616666667,W,1,8,0.91,3725.8
736367.8349537037,37.906521833333336,N,107.72607516666666,W,1,8,0.91,3725.7
736367.8349652778,37.906523666666665,N,107.72607316666667,W,1,8,0.91,3726.3
736367.8349768518,37.90652166666667,N,107.72607433333333,W,1,8,0.91,3726.2
736367.834988426,37.906523666666665,N,107.72607416666666,W,1,8,1.14,3726.4
736367.835,37.90652433333333,N,107.72607583333334,W,1,8,1.14,3726.3
736367.8350115741,37.90652466666667,N,107.726077,W,1,8,1.14,3725.9
736367.8350231481,37.906525333333335,N,107.72607816666667,W,1,8,1.14,3725.8
736367.8350347222,37.906525333333335,N,107.72608,W,1,8,0.94,3725.7
736367.8350462962,37.90652433333333,N,107.726079,W,1,8,0.91,3725.8
736367.8350578704,37.90652633333333,N,107.72607866666667,W,1,8,0.91,3725.9
736367.8350694445,37.9065265,N,107.7260815,W,1,8,0.91,3725.5
736367.8350810185,37.90652716666666,N,107.72608216666667,W,1,8,0.91,3725.4
736367.8350925926,37.9065265,N,107.72608266666667,W,1,8,0.91,3725.2
736367.8351041666,37.906527,N,107.72608216666667,W,1,8,0.91,3725.2
736367.8351157408,37.90652683333333,N,107.72608133333334,W,1,8,0.91,3725.1
736367.8351273148,37.90652816666667,N,107.72608016666666,W,1,8,0.91,3725.3
736367.8351388889,37.9065285,N,107.72607933333333,W,1,8,0.91,3725.4
736367.8351504629,37.90652733333334,N,107.72607933333333,W,1,8,0.91,3725.3
736367.835162037,37.906526666666664,N,107.72608033333333,W,1,8,0.91,3725.2
736367.8351736111,37.906524,N,107.72608266666667,W,1,8,0.91,3725.2
736367.8351851852,37.9065235,N,107.72608333333334,W,1,8,0.91,3725.1
736367.8351967592,37.90652266666667,N,107.72608466666667,W,1,8,0.91,3725.1
736367.8352083333,37.90652166666667,N,107.7260835,W,1,8,0.91,3725.4
736367.8352199075,37.906521,N,107.726082,W,1,8,0.91,3725.7
736367.8352314815,37.9065215,N,107.72608133333334,W,1,8,0.94,3725.8
736367.8352430556,37.90652216666667,N,107.72608133333334,W,1,8,0.94,3725.6
736367.8352546296,37.906523,N,107.72607983333333,W,1,8,0.91,3725.8
736367.8352662037,37.90652383333333,N,107.7260795,W,1,8,0.91,3725.8
736367.8352777777,37.90652433333333,N,107.726079,W,1,8,0.91,3726.1
736367.8352893519,37.906524,N,107.72607816666667,W,1,8,0.91,3726.2
736367.8353009259,37.90652433333333,N,107.72608033333333,W,1,8,0.91,3726.0
736367.8353125,37.906525333333335,N,107.72608,W,1,8,0.91,3726.1
736367.835324074,37.906525,N,107.72608033333333,W,1,8,0.91,3726.2
736367.8353356482,37.90652433333333,N,107.72608116666666,W,1,8,0.92,3726.2
736367.8353472222,37.906525,N,107.72608133333334,W,1,8,0.94,3726.4
736367.8353587963,37.906525,N,107.726079,W,1,8,0.94,3726.5
736367.8353703704,37.90652566666667,N,107.72607883333333,W,1,8,0.94,3726.9
736367.8353819444,37.906526666666664,N,107.7260745,W,1,8,0.94,3727.3
736367.8353935186,37.9065265,N,107.72606999999999,W,1,8,0.94,3727.7
736367.8354050926,37.9065275,N,107.72606783333333,W,1,8,0.94,3727.8
736367.8354166667,37.90652716666666,N,107.72606716666667,W,1,8,0.91,3727.6
736367.8354282407,37.90652766666667,N,107.72606666666667,W,1,8,0.95,3727.5
