day.dec,latitude,N/S,longitude,E/W,GPSfix,NSats,HDOP,elevation
736367.7453356482,37.90441833333333,N,107.72147783333334,W,1,8,0.78,3629.6
736367.7453472222,37.904418166666666,N,107.7214765,W,1,8,0.69,3629.7
736367.7453587963,37.90441883333333,N,107.72147483333333,W,1,8,0.76,3629.8
736367.7453703703,37.90441916666666,N,107.72147366666667,W,1,8,0.69,3629.9
736367.7453819445,37.90441966666667,N,107.7214725,W,1,8,0.69,3630.0
736367.7453935185,37.90442,N,107.72147183333334,W,1,8,0.69,3630.0
736367.7454050926,37.904420333333334,N,107.721471,W,1,8,0.69,3630.0
736367.7454166666,37.90442083333333,N,107.72147016666666,W,1,8,0.76,3630.0
736367.7454282407,37.904421166666665,N,107.7214695,W,1,8,0.76,3630.0
736367.7454398149,37.9044215,N,107.72146916666667,W,1,8,0.76,3629.9
736367.7454513889,37.90442183333333,N,107.72146866666667,W,1,8,0.76,3630.0
736367.745462963,37.90442216666667,N,107.72146833333333,W,1,8,0.76,3630.0
736367.745474537,37.904423,N,107.7214675,W,1,8,0.76,3630.0
736367.7454861111,37.90442383333333,N,107.721467,W,1,8,0.76,3630.0
736367.7454976852,37.904424666666664,N,107.72146683333334,W,1,8,0.88,3630.0
736367.7455092593,37.90442516666667,N,107.72146616666667,W,1,8,0.76,3630.0
736367.7455208333,37.9044255,N,107.721466,W,1,8,0.76,3630.0
736367.7455324074,37.90442566666667,N,107.72146566666666,W,1,8,0.76,3630.0
736367.7455439814,37.904426,N,107.72146533333333,W,1,8,0.78,3629.9
736367.7455555556,37.904426,N,107.72146516666666,W,1,8,0.78,3629.8
736367.7455671296,37.90442616666667,N,107.721465,W,1,8,0.78,3629.8
736367.7455787037,37.90442633333333,N,107.72146483333333,W,1,8,0.76,3629.7
736367.7455902778,37.90442616666667,N,107.7214645,W,1,8,0.76,3629.7
736367.7456018518,37.90442566666667,N,107.7214645,W,1,8,0.76,3629.6
736367.745613426,37.9044255,N,107.72146433333333,W,1,8,0.69,3629.6
736367.745625,37.904425,N,107.721464,W,1,8,0.76,3629.5
736367.7456365741,37.90442383333333,N,107.72146416666666,W,1,8,0.76,3629.5
736367.7456481481,37.904423666666666,N,107.721464,W,1,8,0.76,3629.4
736367.7456597222,37.904422833333335,N,107.72146416666666,W,1,8,0.76,3629.3
736367.7456712963,37.904422333333336,N,107.7214645,W,1,8,0.76,3629.3
736367.7456828704,37.904421666666664,N,107.721465,W,1,8,0.76,3629.2
736367.7456944444,37.9044215,N,107.721465,W,1,8,0.88,3629.2
736367.7457060185,37.904421166666665,N,107.721465,W,1,8,0.88,3629.1
736367.7457175925,37.90442133333333,N,107.72146516666666,W,1,8,0.88,3629.1
736367.7457291667,37.904421666666664,N,107.72146533333333,W,1,8,0.88,3629.0
736367.7457407408,37.904421666666664,N,107.7214655,W,1,8,0.76,3629.0
736367.7457523148,37.904421666666664,N,107.72146566666666,W,1,8,0.76,3628.9
736367.7457638889,37.904421166666665,N,107.72146583333334,W,1,8,0.76,3628.8
736367.745775463,37.9044215,N,107.72146583333334,W,1,8,0.76,3628.8
736367.7457870371,37.90442133333333,N,107.721466,W,1,8,0.76,3628.7
736367.7457986111,37.9044215,N,107.72146616666667,W,1,8,0.76,3628.7
736367.7458101852,37.904421666666664,N,107.721466,W,1,8,0.76,3628.7
736367.7458217592,37.904422,N,107.72146583333334,W,1,8,0.88,3628.7
736367.7458333333,37.9044225,N,107.7214655,W,1,8,0.88,3628.8
736367.7458449074,37.904422,N,107.72146516666666,W,1,8,0.88,3628.7
