day.dec,latitude,N/S,longitude,E/W,GPSfix,NSats,HDOP,elevation
736367.6660532408,37.896968,N,107.71327016666666,W,2,8,0.6,3384.2
736367.6660648148,37.896968,N,107.71327083333334,W,2,8,0.6,3384.3
736367.6660763889,37.8969675,N,107.71327016666666,W,2,8,0.6,3384.2
736367.6660879629,37.89696716666667,N,107.71327016666666,W,2,8,0.6,3384.2
736367.666099537,37.89696683333333,N,107.71326966666666,W,2,8,0.6,3384.0
736367.6661111111,37.8969665,N,107.71326933333333,W,2,8,0.6,3383.7
736367.6661226852,37.89696583333333,N,107.71326933333333,W,2,8,0.6,3383.5
736367.6661342593,37.89696516666667,N,107.71326933333333,W,2,8,0.62,3383.4
736367.6661458333,37.89696466666667,N,107.71326933333333,W,2,8,0.6,3383.3
736367.6661574075,37.8969645,N,107.71326933333333,W,2,8,0.6,3383.3
736367.6661689815,37.89696466666667,N,107.71326933333333,W,2,8,0.6,3383.2
736367.6661805556,37.89696466666667,N,107.71326916666666,W,2,8,0.6,3383.2
736367.6661921296,37.89696516666667,N,107.71327083333334,W,2,8,0.6,3383.4
736367.6662037037,37.896965333333334,N,107.71327133333334,W,2,8,0.6,3383.6
736367.6662152777,37.896965333333334,N,107.71327033333333,W,2,8,0.6,3383.6
736367.6662268519,37.896965333333334,N,107.71326966666666,W,2,8,0.6,3383.4
736367.6662384259,37.89696566666667,N,107.71326916666666,W,2,8,0.6,3383.3
736367.66625,37.896966,N,107.713268,W,2,8,0.6,3383.1
736367.666261574,37.8969665,N,107.7132675,W,2,8,0.6,3383.1
736367.6662731481,37.896967,N,107.71326666666667,W,2,8,0.6,3383.0
736367.6662847223,37.8969675,N,107.71326566666667,W,2,8,0.6,3383.0
736367.6662962963,37.896967833333335,N,107.71326533333334,W,2,8,0.6,3383.0
736367.6663078704,37.896968,N,107.713265,W,2,8,0.6,3383.1
736367.6663194444,37.896968,N,107.71326483333333,W,2,8,0.6,3383.2
736367.6663310186,37.89696816666667,N,107.71326466666666,W,2,8,0.6,3383.2
736367.6663425926,37.896968333333334,N,107.71326433333333,W,2,8,0.6,3383.2
736367.6663541667,37.8969685,N,107.713264,W,2,8,0.6,3383.2
736367.6663657407,37.896969166666665,N,107.713264,W,2,8,0.6,3383.3
736367.6663773148,37.896969666666664,N,107.71326383333333,W,2,8,0.6,3383.3
736367.6663888888,37.8969695,N,107.71326416666666,W,2,8,0.6,3383.3
736367.666400463,37.896969666666664,N,107.71326383333333,W,2,8,0.6,3383.3
736367.666412037,37.89696983333333,N,107.71326366666666,W,2,8,0.6,3383.4
736367.6664236111,37.89697,N,107.7132635,W,2,8,0.6,3383.6
736367.6664351852,37.896970833333334,N,107.71326216666667,W,2,8,0.6,3383.6
736367.6664467592,37.89697116666667,N,107.71326116666667,W,2,8,0.62,3383.7
736367.6664583334,37.89697133333333,N,107.7132605,W,2,8,0.62,3383.8
736367.6664699074,37.89697133333333,N,107.71325983333334,W,2,8,0.61,3383.8
736367.6664814815,37.896971,N,107.71325916666666,W,2,8,0.61,3383.9
736367.6664930555,37.896970833333334,N,107.713259,W,2,8,0.61,3384.0
736367.6665046297,37.896970833333334,N,107.71325866666666,W,2,8,0.61,3384.1
736367.6665162037,37.896970833333334,N,107.71325816666666,W,2,8,0.61,3384.2
736367.6665277778,37.89697,N,107.7132575,W,2,8,0.64,3384.2
736367.6665393518,37.896973,N,107.71325733333333,W,2,8,0.61,3383.9
736367.6665509259,37.896975,N,107.7132575,W,2,8,0.58,3383.8
736367.6665625,37.896973833333334,N,107.71325783333333,W,2,8,0.58,3383.5
736367.6665740741,37.896974666666665,N,107.71326216666667,W,2,8,0.58,3383.9
736367.6665856482,37.896974666666665,N,107.713263,W,2,8,0.58,3384.0
736367.6665972222,37.896974166666666,N,107.713264,W,2,8,0.58,3384.2
736367.6666087963,37.896974166666666,N,107.713265,W,2,8,0.58,3384.3
736367.6666203703,37.896975,N,107.71326983333333,W,2,8,0.58,3384.5
736367.6666319445,37.89697566666667,N,107.71327533333333,W,2,8,0.58,3384.7
736367.6666435185,37.896975833333336,N,107.7132805,W,2,8,0.6,3385.1
736367.6666550926,37.896976333333335,N,107.71328083333333,W,2,8,0.6,3385.2
736367.6666666666,37.89697616666667,N,107.713283,W,2,8,0.6,3385.3
736367.6666782408,37.89697566666667,N,107.713284,W,2,8,0.6,3385.4
736367.6666898148,37.89697533333333,N,107.7132845,W,2,8,0.6,3385.4
736367.6667013889,37.89697533333333,N,107.71328466666667,W,2,8,0.6,3385.3
736367.6667129629,37.89697483333333,N,107.7132845,W,2,8,0.65,3385.2
736367.666724537,37.896974666666665,N,107.71328383333334,W,2,8,0.61,3385.0
736367.6667361112,37.896974166666666,N,107.71328333333334,W,2,8,0.61,3384.9
736367.6667476852,37.896974,N,107.71328333333334,W,2,8,0.61,3385.1
736367.6667592593,37.896973833333334,N,107.713283,W,2,8,0.61,3385.1
736367.6667708333,37.896974,N,107.71328266666667,W,2,8,0.61,3385.3
736367.6667824074,37.89697433333333,N,107.71328216666667,W,2,8,0.61,3385.3
736367.6667939815,37.89697366666667,N,107.71328116666666,W,2,8,0.6,3385.3
736367.6668055556,37.896973,N,107.71328033333333,W,2,8,0.58,3385.2
736367.6668171296,37.8969725,N,107.71327916666667,W,2,8,0.58,3385.2
736367.6668287037,37.896971666666666,N,107.71327866666667,W,2,8,0.58,3385.1
736367.6668402777,37.89697133333333,N,107.71327866666667,W,2,8,0.58,3385.1
736367.6668518519,37.896971,N,107.71327816666667,W,2,8,0.58,3385.0
736367.666863426,37.89697016666667,N,107.71327816666667,W,2,8,0.58,3385.0
736367.666875,37.896969666666664,N,107.713278,W,2,8,0.58,3384.9
736367.6668865741,37.8969695,N,107.71327733333334,W,2,8,0.58,3384.8
736367.6668981481,37.896969166666665,N,107.71327666666667,W,2,8,0.58,3384.7
736367.6669097223,37.896969,N,107.71327583333333,W,2,8,0.58,3384.7
736367.6669212963,37.896968333333334,N,107.71327516666666,W,2,8,0.58,3384.7
736367.6669328704,37.896968,N,107.7132745,W,2,8,0.6,3384.7
736367.6669444444,37.89696766666667,N,107.71327416666666,W,2,8,0.58,3384.6
736367.6669560185,37.8969675,N,107.71327383333333,W,2,8,0.58,3384.6
736367.6669675926,37.8969675,N,107.7132735,W,2,8,0.58,3384.6
736367.6669791667,37.896967333333336,N,107.71327333333333,W,2,8,0.58,3384.5
736367.6669907407,37.8969675,N,107.713273,W,2,8,0.58,3384.4
736367.6670023148,37.89696766666667,N,107.71327316666667,W,2,8,0.58,3384.4
736367.667013889,37.89696766666667,N,107.71327316666667,W,2,8,0.58,3384.4
